reviews/fi/mt/conllu/review_beauty_12_4_MT-FI.conllu	3	2	4	7	3	0	0	5	0	0	5	3	7	1	0	4	0	0	
reviews/fi/mt/conllu/review_beauty_14_5_MT-FI.conllu	7	0	5	3	5	0	0	11	0	0	2	0	7	2	0	5	0	0	
reviews/fi/mt/conllu/review_beauty_17_5_MT-FI.conllu	3	0	3	4	2	0	0	8	0	0	4	2	9	0	0	11	0	0	
reviews/fi/mt/conllu/review_beauty_18_5_MT-FI.conllu	1	1	5	5	1	0	0	11	2	0	0	3	6	2	0	6	0	1	
reviews/fi/mt/conllu/review_beauty_21_5_MT-FI.conllu	7	0	3	6	2	0	0	14	1	0	5	0	7	0	0	6	0	0	
reviews/fi/mt/conllu/review_beauty_25_5_MT-FI.conllu	5	0	6	6	4	0	0	5	1	0	5	1	7	0	0	5	0	0	
reviews/fi/mt/conllu/review_beauty_53_1_MT-FI.conllu	8	3	14	7	4	0	0	19	1	0	2	2	14	2	0	12	0	0	
reviews/fi/mt/conllu/review_beauty_58_1_MT-FI.conllu	4	0	2	12	3	0	0	13	0	0	10	1	11	1	0	8	0	0	
reviews/fi/mt/conllu/review_beauty_62_1_MT-FI.conllu	3	0	2	6	3	0	0	7	1	0	3	3	11	1	0	10	0	1	
reviews/fi/mt/conllu/review_beauty_6_5_MT-FI.conllu	14	1	3	8	3	0	0	19	0	0	2	0	12	1	0	3	1	0	
reviews/fi/mt/conllu/review_beauty_82_1_MT-FI.conllu	4	0	3	7	4	0	0	9	0	0	6	0	10	3	0	8	0	0	
reviews/fi/mt/conllu/review_beauty_87_1_MT-FI.conllu	4	0	3	3	1	0	0	10	2	0	7	3	9	0	0	9	0	0	
reviews/fi/mt/conllu/review_beauty_88_1_MT-FI.conllu	6	0	3	13	1	0	0	9	0	0	6	5	12	3	0	12	0	1	
reviews/fi/mt/conllu/review_beauty_93_1_MT-FI.conllu	4	0	2	5	1	0	0	13	0	0	6	7	16	2	2	10	0	0	
reviews/fi/mt/conllu/review_books_11_5_MT-FI.conllu	4	0	5	1	1	0	0	11	0	0	2	4	14	1	0	7	0	0	
reviews/fi/mt/conllu/review_books_14_4_MT-FI.conllu	3	0	3	2	2	0	0	15	0	0	2	0	6	0	0	6	0	0	
reviews/fi/mt/conllu/review_books_16_1_MT-FI.conllu	4	0	4	8	1	0	0	8	0	0	5	0	9	1	0	8	0	0	
reviews/fi/mt/conllu/review_books_172_1_MT-FI.conllu	4	0	10	8	2	0	0	13	0	0	5	0	11	0	0	8	0	0	
reviews/fi/mt/conllu/review_books_18_4_MT-FI.conllu	8	0	6	4	3	0	0	13	0	0	8	4	12	4	0	10	0	0	
reviews/fi/mt/conllu/review_books_19_4_MT-FI.conllu	10	1	4	6	2	0	0	21	2	0	5	3	7	3	0	10	0	1	
reviews/fi/mt/conllu/review_books_1_4_MT-FI.conllu	5	1	4	1	0	0	0	12	1	0	3	5	6	0	0	6	0	0	
reviews/fi/mt/conllu/review_books_233_1_MT-FI.conllu	2	0	1	4	3	0	0	11	1	0	10	2	10	1	0	9	0	0	
reviews/fi/mt/conllu/review_books_268_2_MT-FI.conllu	7	0	5	8	4	0	0	12	0	0	10	1	13	4	0	11	0	0	
reviews/fi/mt/conllu/review_books_302_2_MT-FI.conllu	8	1	3	5	4	0	0	19	0	0	11	0	13	2	0	12	0	0	
reviews/fi/mt/conllu/review_books_311_1_MT-FI.conllu	3	3	4	5	3	0	0	18	0	0	5	4	9	1	0	12	0	0	
reviews/fi/mt/conllu/review_books_5_5_MT-FI.conllu	2	1	5	8	1	0	0	8	2	0	5	0	10	4	0	8	0	0	
reviews/fi/mt/conllu/review_books_77_2_MT-FI.conllu	5	0	2	5	2	0	0	11	0	0	9	0	10	4	0	12	0	0	
reviews/fi/mt/conllu/review_books_8_4_MT-FI.conllu	6	1	1	7	3	0	0	11	0	0	8	4	11	1	0	10	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_107_2_MT-FI.conllu	5	0	4	6	1	0	0	13	1	0	5	1	7	1	0	7	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_110_1_MT-FI.conllu	7	0	2	4	1	0	2	11	3	0	2	3	9	0	0	7	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_113_2_MT-FI.conllu	2	0	4	2	0	0	0	8	2	0	2	7	8	0	0	4	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_12_5_MT-FI.conllu	3	0	3	2	0	0	0	9	1	0	5	10	6	1	2	4	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_152_2_MT-FI.conllu	2	0	3	5	3	0	0	8	0	0	6	8	9	1	0	5	1	0	
reviews/fi/mt/conllu/review_cd+vinyl_156_2_MT-FI.conllu	2	0	4	5	3	0	0	8	0	0	5	8	9	1	0	5	1	0	
reviews/fi/mt/conllu/review_cd+vinyl_159_2_MT-FI.conllu	3	1	7	11	3	0	0	16	3	0	12	2	14	1	0	11	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_164_1_MT-FI.conllu	2	0	4	6	2	0	0	10	0	0	3	4	11	0	0	6	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_16_5_MT-FI.conllu	1	1	6	9	2	0	2	11	0	0	9	3	17	5	0	14	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_17_5_MT-FI.conllu	4	2	5	4	1	0	0	9	0	0	8	3	11	2	0	6	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_23_5_MT-FI.conllu	6	1	2	9	5	0	0	10	0	0	11	0	14	4	0	10	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_25_5_MT-FI.conllu	5	0	5	2	4	0	0	9	0	0	9	0	9	0	0	8	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_7_5_MT-FI.conllu	6	1	4	3	2	0	0	12	0	0	7	4	8	1	0	4	0	0	
reviews/fi/mt/conllu/review_cd+vinyl_8_5_MT-FI.conllu	0	1	3	2	5	0	0	6	0	0	9	0	9	5	0	13	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_102_1_MT-FI.conllu	5	0	4	10	3	0	0	15	0	0	6	7	18	3	0	13	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_105_2_MT-FI.conllu	3	1	2	4	3	0	0	13	0	0	4	7	9	1	0	9	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_117_1_MT-FI.conllu	1	1	5	4	2	0	0	8	3	0	6	0	9	2	0	9	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_127_1_MT-FI.conllu	5	0	3	3	2	0	0	7	0	0	5	0	8	1	0	7	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_12_5_MT-FI.conllu	4	1	2	7	3	0	0	14	0	0	5	5	10	0	0	7	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_132_1_MT-FI.conllu	4	0	7	6	3	0	0	5	1	0	6	1	8	2	0	8	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_13_5_MT-FI.conllu	2	1	11	5	2	0	0	6	1	0	7	0	8	1	0	8	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_25_4_MT-FI.conllu	3	0	10	8	0	0	0	6	2	0	13	0	9	4	0	6	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_28_4_MT-FI.conllu	4	1	8	9	6	0	0	12	3	0	9	1	15	8	0	8	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_40_4_MT-FI.conllu	6	1	4	2	0	0	0	12	3	0	2	3	13	2	2	7	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_47_1_MT-FI.conllu	3	1	3	4	3	0	0	5	1	0	7	0	8	0	0	9	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_4_4_MT-FI.conllu	7	0	4	8	2	0	0	6	1	0	6	0	9	4	0	7	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_57_5_MT-FI.conllu	7	0	7	3	4	0	0	10	0	0	2	1	12	3	0	6	0	0	
reviews/fi/mt/conllu/review_cell-phones+accessories_64_2_MT-FI.conllu	3	1	7	4	2	0	0	7	0	0	6	0	8	3	0	9	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_11_5_MT-FI.conllu	5	0	8	0	0	0	0	10	0	0	8	2	9	2	0	8	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_13_5_MT-FI.conllu	7	0	6	7	3	0	0	5	0	0	8	2	11	3	0	5	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_147_2_MT-FI.conllu	9	0	5	7	2	0	1	17	3	0	9	8	16	3	0	6	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_167_2_MT-FI.conllu	3	1	4	3	1	0	0	9	0	0	9	1	11	3	0	9	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_16_4_MT-FI.conllu	4	0	3	6	2	0	0	10	0	0	8	3	13	2	1	5	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_175_2_MT-FI.conllu	6	0	7	9	2	0	0	3	0	0	9	1	9	1	0	7	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_18_5_MT-FI.conllu	7	1	3	5	3	0	0	11	2	0	7	0	9	0	0	7	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_20_4_MT-FI.conllu	5	0	3	5	1	0	0	7	0	0	8	0	8	1	0	10	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_340_1_MT-FI.conllu	5	0	4	9	2	0	0	6	0	0	9	1	11	1	0	4	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_355_1_MT-FI.conllu	6	0	0	6	1	0	0	9	0	0	7	1	7	2	0	4	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_356_1_MT-FI.conllu	6	0	0	6	1	0	0	9	0	0	7	1	7	2	0	4	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_399_2_MT-FI.conllu	7	0	9	9	3	0	0	9	0	0	11	6	11	2	0	5	0	0	
reviews/fi/mt/conllu/review_grocery+gourmet-food_8_5_MT-FI.conllu	12	0	7	7	3	0	0	13	1	0	3	6	11	2	0	6	0	1	
reviews/fi/mt/conllu/review_grocery+gourmet-food_9_5_MT-FI.conllu	7	0	6	9	4	0	0	7	0	0	14	7	11	0	0	9	0	0	
reviews/fi/mt/conllu/review_health+care_110_1_MT-FI.conllu	5	1	10	6	3	0	0	12	2	0	9	3	14	1	0	8	0	0	
reviews/fi/mt/conllu/review_health+care_119_2_MT-FI.conllu	6	1	6	6	2	0	0	9	4	0	5	0	12	2	0	4	0	0	
reviews/fi/mt/conllu/review_health+care_127_1_MT-FI.conllu	1	3	6	2	3	0	0	10	2	0	4	1	6	1	0	9	0	0	
reviews/fi/mt/conllu/review_health+care_13_5_MT-FI.conllu	8	1	7	3	4	0	0	15	0	0	7	0	12	0	0	9	0	0	
reviews/fi/mt/conllu/review_health+care_14_5_MT-FI.conllu	9	0	5	2	1	0	0	16	0	0	3	0	12	3	0	6	0	0	
reviews/fi/mt/conllu/review_health+care_16_4_MT-FI.conllu	5	2	8	5	2	0	0	12	2	0	6	0	9	2	1	7	0	0	
reviews/fi/mt/conllu/review_health+care_185_2_MT-FI.conllu	2	3	4	3	1	0	0	8	5	0	9	1	13	4	0	8	0	0	
reviews/fi/mt/conllu/review_health+care_199_2_MT-FI.conllu	8	0	3	6	4	0	0	16	2	0	5	1	8	1	0	7	0	0	
reviews/fi/mt/conllu/review_health+care_19_5_MT-FI.conllu	7	1	6	7	2	0	0	7	0	0	6	0	10	2	0	6	1	0	
reviews/fi/mt/conllu/review_health+care_4_4_MT-FI.conllu	8	0	7	7	2	0	0	14	1	0	2	5	11	3	0	8	0	0	
reviews/fi/mt/conllu/review_health+care_53_1_MT-FI.conllu	14	0	4	6	7	0	0	21	3	0	5	4	13	1	0	12	0	0	
reviews/fi/mt/conllu/review_health+care_6_5_MT-FI.conllu	4	0	3	2	2	0	0	11	1	0	2	0	7	4	0	7	0	0	
reviews/fi/mt/conllu/review_health+care_84_1_MT-FI.conllu	5	2	4	3	2	0	0	15	2	0	7	6	11	3	0	12	0	1	
reviews/fi/mt/conllu/review_health+care_8_5_MT-FI.conllu	5	1	2	3	3	0	0	11	1	0	3	3	9	2	0	10	0	0	
reviews/fi/mt/conllu/review_home+kitchen_10_5_MT-FI.conllu	6	1	5	4	1	0	0	7	0	0	7	2	11	2	0	10	0	0	
reviews/fi/mt/conllu/review_home+kitchen_112_1_MT-FI.conllu	9	2	9	10	4	0	0	11	0	0	9	0	13	6	0	12	0	0	
reviews/fi/mt/conllu/review_home+kitchen_12_5_MT-FI.conllu	2	0	4	3	2	0	0	13	0	0	6	0	7	2	1	6	0	0	
reviews/fi/mt/conllu/review_home+kitchen_145_1_MT-FI.conllu	9	0	3	6	2	0	0	13	0	0	3	0	11	2	0	5	0	0	
reviews/fi/mt/conllu/review_home+kitchen_185_1_MT-FI.conllu	4	0	4	8	2	0	0	11	0	0	6	0	7	2	0	7	0	0	
reviews/fi/mt/conllu/review_home+kitchen_19_5_MT-FI.conllu	7	0	3	7	1	0	1	10	1	0	4	2	10	0	0	2	0	0	
reviews/fi/mt/conllu/review_home+kitchen_20_5_MT-FI.conllu	3	1	1	7	0	0	0	10	0	0	9	1	8	1	0	5	0	0	
reviews/fi/mt/conllu/review_home+kitchen_214_2_MT-FI.conllu	5	2	8	5	0	0	0	20	0	0	8	3	17	5	0	13	0	0	
reviews/fi/mt/conllu/review_home+kitchen_21_5_MT-FI.conllu	3	0	8	3	4	0	0	12	2	0	6	0	10	1	0	10	0	0	
reviews/fi/mt/conllu/review_home+kitchen_24_5_MT-FI.conllu	4	0	2	5	2	0	1	11	1	0	3	0	13	0	0	4	1	0	
reviews/fi/mt/conllu/review_home+kitchen_29_2_MT-FI.conllu	3	0	4	5	4	0	0	14	0	0	5	2	7	2	0	8	0	0	
reviews/fi/mt/conllu/review_home+kitchen_41_2_MT-FI.conllu	5	1	5	9	4	0	0	13	0	0	13	0	13	3	0	10	0	1	
reviews/fi/mt/conllu/review_home+kitchen_6_5_MT-FI.conllu	3	0	5	7	2	0	0	11	4	0	6	0	10	2	0	6	0	0	
reviews/fi/mt/conllu/review_home+kitchen_96_2_MT-FI.conllu	8	2	6	10	3	0	0	12	1	0	9	0	15	2	0	11	0	0	
reviews/fi/mt/conllu/review_movies+TV_11_5_MT-FI.conllu	9	0	2	6	2	0	0	19	0	0	8	4	12	1	4	6	0	0	
