reviews/fi/stud/conllu/review_beauty_12_4.fi.conllu	0.787	0.660	0.234	0.468	47
reviews/fi/stud/conllu/review_beauty_14_5.fi.conllu	0.774	0.736	0.173	0.408	52
reviews/fi/stud/conllu/review_beauty_17_5.fi.conllu	0.653	0.612	0.184	0.353	49
reviews/fi/stud/conllu/review_beauty_18_5.fi.conllu	0.810	0.767	0.262	0.472	42
reviews/fi/stud/conllu/review_beauty_21_5.fi.conllu	0.780	0.700	0.180	0.525	50
reviews/fi/stud/conllu/review_beauty_25_5.fi.conllu	0.857	0.738	0.238	0.527	42
reviews/fi/stud/conllu/review_beauty_53_1.fi.conllu	0.882	0.788	0.141	0.430	85
reviews/fi/stud/conllu/review_beauty_58_1.fi.conllu	0.643	0.536	0.179	0.389	56
reviews/fi/stud/conllu/review_beauty_62_1.fi.conllu	0.727	0.655	0.241	0.478	54
reviews/fi/stud/conllu/review_beauty_6_5.fi.conllu	0.776	0.687	0.136	0.368	66
reviews/fi/stud/conllu/review_beauty_82_1.fi.conllu	0.878	0.735	0.184	0.516	49
reviews/fi/stud/conllu/review_beauty_87_1.fi.conllu	0.885	0.712	0.200	0.581	50
reviews/fi/stud/conllu/review_beauty_88_1.fi.conllu	0.730	0.571	0.159	0.443	63
reviews/fi/stud/conllu/review_beauty_93_1.fi.conllu	0.814	0.729	0.194	0.413	67
reviews/fi/stud/conllu/review_books_11_5.fi.conllu	0.854	0.812	0.188	0.397	48
reviews/fi/stud/conllu/review_books_14_4.fi.conllu	0.804	0.725	0.196	0.431	51
reviews/fi/stud/conllu/review_books_16_1.fi.conllu	0.913	0.804	0.196	0.468	46
reviews/fi/stud/conllu/review_books_172_1.fi.conllu	0.862	0.741	0.190	0.529	58
reviews/fi/stud/conllu/review_books_18_4.fi.conllu	0.762	0.655	0.143	0.407	84
reviews/fi/stud/conllu/review_books_19_4.fi.conllu	0.848	0.718	0.154	0.495	78
reviews/fi/stud/conllu/review_books_1_4.fi.conllu	0.932	0.886	0.250	0.611	44
reviews/fi/stud/conllu/review_books_233_1.fi.conllu	0.846	0.712	0.192	0.530	52
reviews/fi/stud/conllu/review_books_268_2.fi.conllu	0.819	0.722	0.153	0.467	72
reviews/fi/stud/conllu/review_books_302_2.fi.conllu	0.774	0.714	0.120	0.396	83
reviews/fi/stud/conllu/review_books_311_1.fi.conllu	0.871	0.726	0.145	0.494	62
reviews/fi/stud/conllu/review_books_5_5.fi.conllu	0.786	0.679	0.196	0.438	56
reviews/fi/stud/conllu/review_books_77_2.fi.conllu	0.769	0.631	0.169	0.442	65
reviews/fi/stud/conllu/review_books_8_4.fi.conllu	0.723	0.600	0.154	0.415	65
reviews/fi/stud/conllu/review_cd+vinyl_107_2.fi.conllu	0.848	0.804	0.239	0.534	46
reviews/fi/stud/conllu/review_cd+vinyl_110_1.fi.conllu	0.878	0.812	0.217	0.517	46
reviews/fi/stud/conllu/review_cd+vinyl_113_2.fi.conllu	0.822	0.778	0.200	0.339	45
reviews/fi/stud/conllu/review_cd+vinyl_12_5.fi.conllu	0.878	0.812	0.255	0.484	47
reviews/fi/stud/conllu/review_cd+vinyl_152_2.fi.conllu	0.833	0.702	0.191	0.500	47
reviews/fi/stud/conllu/review_cd+vinyl_156_2.fi.conllu	0.827	0.725	0.176	0.373	51
reviews/fi/stud/conllu/review_cd+vinyl_159_2.fi.conllu	0.791	0.733	0.140	0.395	86
reviews/fi/stud/conllu/review_cd+vinyl_164_1.fi.conllu	0.821	0.750	0.179	0.452	56
reviews/fi/stud/conllu/review_cd+vinyl_16_5.fi.conllu	0.679	0.583	0.131	0.275	84
reviews/fi/stud/conllu/review_cd+vinyl_17_5.fi.conllu	0.880	0.760	0.220	0.530	50
reviews/fi/stud/conllu/review_cd+vinyl_23_5.fi.conllu	0.757	0.649	0.149	0.394	74
reviews/fi/stud/conllu/review_cd+vinyl_25_5.fi.conllu	0.738	0.607	0.148	0.349	61
reviews/fi/stud/conllu/review_cd+vinyl_7_5.fi.conllu	0.849	0.731	0.212	0.403	52
reviews/fi/stud/conllu/review_cd+vinyl_8_5.fi.conllu	0.828	0.690	0.155	0.390	58
reviews/fi/stud/conllu/review_cell-phones+accessories_102_1.fi.conllu	0.726	0.578	0.122	0.368	82
reviews/fi/stud/conllu/review_cell-phones+accessories_105_2.fi.conllu	0.922	0.922	0.204	0.406	49
reviews/fi/stud/conllu/review_cell-phones+accessories_117_1.fi.conllu	0.778	0.685	0.212	0.333	53
reviews/fi/stud/conllu/review_cell-phones+accessories_127_1.fi.conllu	0.784	0.676	0.243	0.440	37
reviews/fi/stud/conllu/review_cell-phones+accessories_12_5.fi.conllu	0.736	0.614	0.145	0.402	69
reviews/fi/stud/conllu/review_cell-phones+accessories_132_1.fi.conllu	0.824	0.784	0.235	0.400	51
reviews/fi/stud/conllu/review_cell-phones+accessories_13_5.fi.conllu	0.661	0.565	0.177	0.313	62
reviews/fi/stud/conllu/review_cell-phones+accessories_25_4.fi.conllu	0.846	0.750	0.212	0.429	52
reviews/fi/stud/conllu/review_cell-phones+accessories_28_4.fi.conllu	0.699	0.602	0.145	0.282	83
reviews/fi/stud/conllu/review_cell-phones+accessories_40_4.fi.conllu	0.781	0.726	0.153	0.326	72
reviews/fi/stud/conllu/review_cell-phones+accessories_47_1.fi.conllu	0.809	0.745	0.222	0.482	45
reviews/fi/stud/conllu/review_cell-phones+accessories_4_4.fi.conllu	0.843	0.627	0.196	0.441	51
reviews/fi/stud/conllu/review_cell-phones+accessories_57_5.fi.conllu	0.891	0.818	0.200	0.382	55
reviews/fi/stud/conllu/review_cell-phones+accessories_64_2.fi.conllu	0.796	0.633	0.204	0.415	49
reviews/fi/stud/conllu/review_grocery+gourmet-food_11_5.fi.conllu	0.873	0.782	0.164	0.446	55
reviews/fi/stud/conllu/review_grocery+gourmet-food_13_5.fi.conllu	0.789	0.684	0.193	0.341	57
reviews/fi/stud/conllu/review_grocery+gourmet-food_147_2.fi.conllu	0.814	0.744	0.140	0.443	86
reviews/fi/stud/conllu/review_grocery+gourmet-food_167_2.fi.conllu	0.810	0.741	0.161	0.408	56
reviews/fi/stud/conllu/review_grocery+gourmet-food_16_4.fi.conllu	0.845	0.793	0.182	0.535	55
reviews/fi/stud/conllu/review_grocery+gourmet-food_175_2.fi.conllu	0.822	0.689	0.178	0.500	45
reviews/fi/stud/conllu/review_grocery+gourmet-food_18_5.fi.conllu	0.847	0.678	0.203	0.430	59
reviews/fi/stud/conllu/review_grocery+gourmet-food_20_4.fi.conllu	0.811	0.774	0.170	0.457	53
reviews/fi/stud/conllu/review_grocery+gourmet-food_340_1.fi.conllu	0.759	0.648	0.185	0.351	54
reviews/fi/stud/conllu/review_grocery+gourmet-food_355_1.fi.conllu	0.865	0.730	0.243	0.489	37
reviews/fi/stud/conllu/review_grocery+gourmet-food_356_1.fi.conllu	0.865	0.730	0.243	0.489	37
reviews/fi/stud/conllu/review_grocery+gourmet-food_399_2.fi.conllu	0.728	0.613	0.141	0.362	78
reviews/fi/stud/conllu/review_grocery+gourmet-food_8_5.fi.conllu	0.887	0.789	0.157	0.404	70
reviews/fi/stud/conllu/review_grocery+gourmet-food_9_5.fi.conllu	0.718	0.603	0.115	0.450	78
reviews/fi/stud/conllu/review_health+care_110_1.fi.conllu	0.806	0.736	0.183	0.385	71
reviews/fi/stud/conllu/review_health+care_119_2.fi.conllu	0.843	0.765	0.196	0.310	51
reviews/fi/stud/conllu/review_health+care_127_1.fi.conllu	0.854	0.792	0.250	0.422	48
reviews/fi/stud/conllu/review_health+care_13_5.fi.conllu	0.797	0.700	0.130	0.344	69
reviews/fi/stud/conllu/review_health+care_14_5.fi.conllu	0.732	0.661	0.161	0.355	56
reviews/fi/stud/conllu/review_health+care_16_4.fi.conllu	0.788	0.758	0.182	0.372	66
reviews/fi/stud/conllu/review_health+care_185_2.fi.conllu	0.765	0.667	0.235	0.431	51
reviews/fi/stud/conllu/review_health+care_199_2.fi.conllu	0.817	0.683	0.183	0.481	60
reviews/fi/stud/conllu/review_health+care_19_5.fi.conllu	0.814	0.746	0.169	0.341	59
reviews/fi/stud/conllu/review_health+care_4_4.fi.conllu	0.757	0.700	0.159	0.382	69
reviews/fi/stud/conllu/review_health+care_53_1.fi.conllu	0.680	0.546	0.134	0.331	97
reviews/fi/stud/conllu/review_health+care_6_5.fi.conllu	0.857	0.810	0.262	0.404	42
reviews/fi/stud/conllu/review_health+care_84_1.fi.conllu	0.851	0.733	0.151	0.396	86
reviews/fi/stud/conllu/review_health+care_8_5.fi.conllu	0.804	0.784	0.235	0.538	51
reviews/fi/stud/conllu/review_home+kitchen_10_5.fi.conllu	0.783	0.667	0.183	0.370	60
reviews/fi/stud/conllu/review_home+kitchen_112_1.fi.conllu	0.818	0.701	0.143	0.385	77
reviews/fi/stud/conllu/review_home+kitchen_12_5.fi.conllu	0.821	0.702	0.161	0.438	56
reviews/fi/stud/conllu/review_home+kitchen_145_1.fi.conllu	0.759	0.679	0.170	0.431	53
reviews/fi/stud/conllu/review_home+kitchen_185_1.fi.conllu	0.891	0.761	0.196	0.500	46
reviews/fi/stud/conllu/review_home+kitchen_19_5.fi.conllu	0.875	0.792	0.277	0.422	47
reviews/fi/stud/conllu/review_home+kitchen_20_5.fi.conllu	0.822	0.711	0.200	0.537	45
reviews/fi/stud/conllu/review_home+kitchen_214_2.fi.conllu	0.818	0.750	0.128	0.348	86
reviews/fi/stud/conllu/review_home+kitchen_21_5.fi.conllu	0.838	0.735	0.164	0.427	67
reviews/fi/stud/conllu/review_home+kitchen_24_5.fi.conllu	0.704	0.648	0.184	0.362	49
reviews/fi/stud/conllu/review_home+kitchen_29_2.fi.conllu	0.852	0.689	0.180	0.412	61
reviews/fi/stud/conllu/review_home+kitchen_41_2.fi.conllu	0.763	0.605	0.132	0.448	76
reviews/fi/stud/conllu/review_home+kitchen_6_5.fi.conllu	0.862	0.741	0.172	0.436	58
reviews/fi/stud/conllu/review_home+kitchen_96_2.fi.conllu	0.793	0.679	0.163	0.467	80
reviews/fi/stud/conllu/review_movies+TV_11_5.fi.conllu	0.849	0.753	0.155	0.494	71
reviews/fi/stud/conllu/review_movies+TV_187_1.fi.conllu	0.767	0.667	0.183	0.449	60
reviews/fi/stud/conllu/review_movies+TV_1_4.fi.conllu	0.804	0.686	0.176	0.424	51
reviews/fi/stud/conllu/review_movies+TV_20_5.fi.conllu	0.848	0.826	0.217	0.508	46
reviews/fi/stud/conllu/review_movies+TV_22_5.fi.conllu	0.872	0.766	0.213	0.492	47
reviews/fi/stud/conllu/review_movies+TV_249_1.fi.conllu	0.900	0.800	0.260	0.470	50
reviews/fi/stud/conllu/review_movies+TV_24_5.fi.conllu	0.713	0.625	0.147	0.327	75
reviews/fi/stud/conllu/review_movies+TV_252_1.fi.conllu	0.795	0.716	0.136	0.393	88
reviews/fi/stud/conllu/review_movies+TV_25_5.fi.conllu	0.903	0.902	0.186	0.468	59
reviews/fi/stud/conllu/review_movies+TV_26_5.fi.conllu	0.846	0.750	0.192	0.453	52
reviews/fi/stud/conllu/review_movies+TV_274_2.fi.conllu	0.694	0.625	0.107	0.312	112
reviews/fi/stud/conllu/review_movies+TV_304_1.fi.conllu	0.804	0.745	0.216	0.471	51
reviews/fi/stud/conllu/review_movies+TV_439_1.fi.conllu	0.831	0.712	0.207	0.447	58
reviews/fi/stud/conllu/review_movies+TV_500_1.fi.conllu	0.783	0.639	0.133	0.421	83
reviews/fi/stud/conllu/review_musical-instruments_12_4.fi.conllu	0.789	0.596	0.175	0.354	57
reviews/fi/stud/conllu/review_musical-instruments_17_4.fi.conllu	0.775	0.676	0.141	0.337	71
reviews/fi/stud/conllu/review_musical-instruments_18_5.fi.conllu	0.716	0.716	0.190	0.408	58
reviews/fi/stud/conllu/review_musical-instruments_1_5.fi.conllu	0.896	0.750	0.208	0.583	48
reviews/fi/stud/conllu/review_musical-instruments_24_5.fi.conllu	0.845	0.775	0.169	0.411	71
reviews/fi/stud/conllu/review_musical-instruments_25_5.fi.conllu	0.755	0.652	0.130	0.347	92
reviews/fi/stud/conllu/review_musical-instruments_287_2.fi.conllu	0.768	0.643	0.196	0.453	56
reviews/fi/stud/conllu/review_musical-instruments_3_5.fi.conllu	0.773	0.693	0.133	0.392	75
reviews/fi/stud/conllu/review_musical-instruments_409_1.fi.conllu	0.716	0.545	0.125	0.371	88
reviews/fi/stud/conllu/review_musical-instruments_414_1.fi.conllu	0.846	0.784	0.220	0.424	50
reviews/fi/stud/conllu/review_musical-instruments_483_2.fi.conllu	0.826	0.800	0.178	0.327	45
reviews/fi/stud/conllu/review_musical-instruments_51_2.fi.conllu	0.824	0.671	0.164	0.440	73
reviews/fi/stud/conllu/review_musical-instruments_53_1.fi.conllu	0.815	0.685	0.185	0.429	54
reviews/fi/stud/conllu/review_musical-instruments_547_2.fi.conllu	0.733	0.581	0.128	0.319	86
reviews/fi/stud/conllu/review_patio+lawn+garden_10_4.fi.conllu	0.828	0.690	0.193	0.459	57
reviews/fi/stud/conllu/review_patio+lawn+garden_11_4.fi.conllu	0.800	0.750	0.217	0.400	60
reviews/fi/stud/conllu/review_patio+lawn+garden_147_2.fi.conllu	0.722	0.625	0.159	0.354	69
reviews/fi/stud/conllu/review_patio+lawn+garden_14_5.fi.conllu	0.831	0.738	0.169	0.367	65
reviews/fi/stud/conllu/review_patio+lawn+garden_15_5.fi.conllu	0.779	0.672	0.164	0.414	67
reviews/fi/stud/conllu/review_patio+lawn+garden_161_2.fi.conllu	0.867	0.717	0.167	0.468	60
reviews/fi/stud/conllu/review_patio+lawn+garden_181_2.fi.conllu	0.841	0.705	0.227	0.474	44
reviews/fi/stud/conllu/review_patio+lawn+garden_19_5.fi.conllu	0.852	0.759	0.204	0.500	54
reviews/fi/stud/conllu/review_patio+lawn+garden_1_4.fi.conllu	0.791	0.698	0.128	0.372	86
reviews/fi/stud/conllu/review_patio+lawn+garden_247_1.fi.conllu	0.848	0.652	0.136	0.524	66
reviews/fi/stud/conllu/review_patio+lawn+garden_334_1.fi.conllu	0.833	0.742	0.152	0.402	66
reviews/fi/stud/conllu/review_patio+lawn+garden_387_1.fi.conllu	0.821	0.718	0.154	0.451	78
reviews/fi/stud/conllu/review_patio+lawn+garden_392_1.fi.conllu	0.782	0.655	0.143	0.373	84
reviews/fi/stud/conllu/review_patio+lawn+garden_6_5.fi.conllu	0.797	0.703	0.203	0.494	64
reviews/fi/stud/conllu/review_pet_supplies_131_2.fi.conllu	0.759	0.633	0.167	0.404	78
reviews/fi/stud/conllu/review_pet_supplies_132_2.fi.conllu	0.797	0.672	0.141	0.384	64
reviews/fi/stud/conllu/review_pet_supplies_143_1.fi.conllu	0.720	0.570	0.130	0.301	100
reviews/fi/stud/conllu/review_pet_supplies_15_1.fi.conllu	0.721	0.651	0.128	0.381	86
reviews/fi/stud/conllu/review_pet_supplies_23_4.fi.conllu	0.872	0.766	0.213	0.508	47
reviews/fi/stud/conllu/review_pet_supplies_27_1.fi.conllu	0.826	0.686	0.141	0.366	85
reviews/fi/stud/conllu/review_pet_supplies_36_5.fi.conllu	0.756	0.654	0.123	0.346	81
reviews/fi/stud/conllu/review_pet_supplies_38_5.fi.conllu	0.754	0.684	0.175	0.427	57
reviews/fi/stud/conllu/review_pet_supplies_46_4.fi.conllu	0.817	0.683	0.167	0.438	60
reviews/fi/stud/conllu/review_pet_supplies_48_5.fi.conllu	0.812	0.691	0.114	0.423	79
reviews/fi/stud/conllu/review_pet_supplies_64_5.fi.conllu	0.878	0.805	0.220	0.577	41
reviews/fi/stud/conllu/review_pet_supplies_91_1.fi.conllu	0.887	0.808	0.212	0.547	52
reviews/fi/stud/conllu/review_pet_supplies_98_2.fi.conllu	0.778	0.667	0.185	0.470	54
reviews/fi/stud/conllu/review_pet_supplies_9_5.fi.conllu	0.808	0.654	0.173	0.412	52
reviews/fi/stud/conllu/review_sports+outdoors_133_1.fi.conllu	0.881	0.833	0.238	0.604	42
reviews/fi/stud/conllu/review_sports+outdoors_137_1.fi.conllu	0.763	0.627	0.138	0.434	58
reviews/fi/stud/conllu/review_sports+outdoors_146_2.fi.conllu	0.789	0.634	0.143	0.351	70
reviews/fi/stud/conllu/review_sports+outdoors_181_1.fi.conllu	0.780	0.620	0.160	0.439	50
reviews/fi/stud/conllu/review_sports+outdoors_209_1.fi.conllu	0.913	0.804	0.217	0.536	46
reviews/fi/stud/conllu/review_sports+outdoors_22_5.fi.conllu	0.824	0.729	0.169	0.372	83
reviews/fi/stud/conllu/review_sports+outdoors_29_4.fi.conllu	0.701	0.640	0.145	0.300	83
reviews/fi/stud/conllu/review_sports+outdoors_2_5.fi.conllu	0.772	0.632	0.211	0.397	57
reviews/fi/stud/conllu/review_sports+outdoors_36_5.fi.conllu	0.765	0.704	0.136	0.425	81
reviews/fi/stud/conllu/review_sports+outdoors_3_4.fi.conllu	0.725	0.588	0.196	0.397	51
reviews/fi/stud/conllu/review_sports+outdoors_40_1.fi.conllu	0.800	0.707	0.133	0.412	75
reviews/fi/stud/conllu/review_sports+outdoors_43_2.fi.conllu	0.872	0.723	0.196	0.467	46
reviews/fi/stud/conllu/review_sports+outdoors_5_4.fi.conllu	0.843	0.765	0.235	0.523	51
reviews/fi/stud/conllu/review_sports+outdoors_6_5.fi.conllu	0.759	0.658	0.165	0.336	79
reviews/fi/stud/conllu/review_toys-and-games_15_5.fi.conllu	0.739	0.602	0.130	0.370	92
reviews/fi/stud/conllu/review_toys-and-games_166_1.fi.conllu	0.700	0.543	0.129	0.303	70
reviews/fi/stud/conllu/review_toys-and-games_187_1.fi.conllu	0.806	0.761	0.176	0.372	68
reviews/fi/stud/conllu/review_toys-and-games_21_5.fi.conllu	0.847	0.708	0.125	0.421	72
reviews/fi/stud/conllu/review_toys-and-games_23_5.fi.conllu	0.833	0.792	0.231	0.414	52
reviews/fi/stud/conllu/review_toys-and-games_24_5.fi.conllu	0.872	0.809	0.191	0.576	47
reviews/fi/stud/conllu/review_toys-and-games_254_2.fi.conllu	0.857	0.762	0.238	0.481	42
reviews/fi/stud/conllu/review_toys-and-games_331_1.fi.conllu	0.897	0.741	0.172	0.521	58
reviews/fi/stud/conllu/review_toys-and-games_3_5.fi.conllu	0.814	0.686	0.157	0.383	70
reviews/fi/stud/conllu/review_toys-and-games_531_2.fi.conllu	0.825	0.725	0.225	0.434	40
reviews/fi/stud/conllu/review_toys-and-games_587_1.fi.conllu	0.791	0.657	0.179	0.391	67
reviews/fi/stud/conllu/review_toys-and-games_5_4.fi.conllu	0.642	0.547	0.173	0.358	52
reviews/fi/stud/conllu/review_toys-and-games_615_2.fi.conllu	0.819	0.694	0.153	0.442	72
reviews/fi/stud/conllu/review_toys-and-games_9_4.fi.conllu	0.828	0.759	0.175	0.453	57
reviews/fi/stud/conllu/review_video-games_13_5.fi.conllu	0.831	0.670	0.149	0.414	87
reviews/fi/stud/conllu/review_video-games_16_5.fi.conllu	0.845	0.737	0.211	0.446	57
reviews/fi/stud/conllu/review_video-games_17_5.fi.conllu	0.860	0.721	0.233	0.574	43
reviews/fi/stud/conllu/review_video-games_18_2.fi.conllu	0.796	0.722	0.185	0.333	54
reviews/fi/stud/conllu/review_video-games_20_1.fi.conllu	0.812	0.652	0.145	0.436	69
reviews/fi/stud/conllu/review_video-games_21_4.fi.conllu	0.790	0.677	0.197	0.463	61
reviews/fi/stud/conllu/review_video-games_2_5.fi.conllu	0.788	0.619	0.131	0.419	84
reviews/fi/stud/conllu/review_video-games_33_5.fi.conllu	0.819	0.677	0.157	0.448	89
reviews/fi/stud/conllu/review_video-games_40_1.fi.conllu	0.778	0.667	0.244	0.526	45
reviews/fi/stud/conllu/review_video-games_41_1.fi.conllu	0.703	0.604	0.125	0.365	88
reviews/fi/stud/conllu/review_video-games_54_1.fi.conllu	0.831	0.746	0.186	0.481	59
reviews/fi/stud/conllu/review_video-games_58_1.fi.conllu	0.796	0.717	0.208	0.437	53
reviews/fi/stud/conllu/review_video-games_66_1.fi.conllu	0.839	0.714	0.196	0.411	56
reviews/fi/stud/conllu/review_video-games_7_5.fi.conllu	0.792	0.604	0.208	0.476	48
